image_id,camera_id,sequence_id,frame_index,day_night,animal_present,image_path,source_image_id,source_file_name,species_label,date_captured,rights_holder
cct0197,cct_location_051,6f1d0445-5567-11e8-84ba-dca9047ef277,1,day,0,camera_traps/images/cct0197.jpg,5a1979ba-23d2-11e8-a6a3-ec086b02610b,5a1979ba-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2012-04-01 14:34:12,Justin Brown
cct0198,cct_location_051,6f1d0445-5567-11e8-84ba-dca9047ef277,2,day,0,camera_traps/images/cct0198.jpg,596eeeb7-23d2-11e8-a6a3-ec086b02610b,596eeeb7-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2012-04-01 14:34:13,Justin Brown
cct0199,cct_location_072,70146c05-5567-11e8-aae1-dca9047ef277,0,night,1,camera_traps/images/cct0199.jpg,594b5fd6-23d2-11e8-a6a3-ec086b02610b,594b5fd6-23d2-11e8-a6a3-ec086b02610b.jpg,fox,2013-08-22 20:45:26,Justin Brown
cct0200,cct_location_072,70146c05-5567-11e8-aae1-dca9047ef277,1,night,1,camera_traps/images/cct0200.jpg,59518f7b-23d2-11e8-a6a3-ec086b02610b,59518f7b-23d2-11e8-a6a3-ec086b02610b.jpg,fox,2013-08-22 20:45:27,Justin Brown
cct0201,cct_location_072,70146c05-5567-11e8-aae1-dca9047ef277,2,night,1,camera_traps/images/cct0201.jpg,594cea9e-23d2-11e8-a6a3-ec086b02610b,594cea9e-23d2-11e8-a6a3-ec086b02610b.jpg,fox,2013-08-22 20:45:28,Justin Brown
cct0202,cct_location_072,70146cae-5567-11e8-8f74-dca9047ef277,0,day,1,camera_traps/images/cct0202.jpg,595add21-23d2-11e8-a6a3-ec086b02610b,595add21-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2013-09-10 09:28:48,Justin Brown
cct0203,cct_location_072,70146cae-5567-11e8-8f74-dca9047ef277,1,day,1,camera_traps/images/cct0203.jpg,5957c141-23d2-11e8-a6a3-ec086b02610b,5957c141-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2013-09-10 09:28:49,Justin Brown
cct0204,cct_location_072,70146cae-5567-11e8-8f74-dca9047ef277,2,day,1,camera_traps/images/cct0204.jpg,595f7c52-23d2-11e8-a6a3-ec086b02610b,595f7c52-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2013-09-10 09:28:50,Justin Brown
cct0205,cct_location_072,7014710f-5567-11e8-9d02-dca9047ef277,0,night,1,camera_traps/images/cct0205.jpg,5954a909-23d2-11e8-a6a3-ec086b02610b,5954a909-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2013-10-05 19:20:07,Justin Brown
cct0206,cct_location_072,7014710f-5567-11e8-9d02-dca9047ef277,1,night,1,camera_traps/images/cct0206.jpg,595003f9-23d2-11e8-a6a3-ec086b02610b,595003f9-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2013-10-05 19:20:08,Justin Brown
cct0207,cct_location_072,7014710f-5567-11e8-9d02-dca9047ef277,2,night,1,camera_traps/images/cct0207.jpg,5957c4e2-23d2-11e8-a6a3-ec086b02610b,5957c4e2-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2013-10-05 19:20:09,Justin Brown
cct0208,cct_location_072,701471b8-5567-11e8-bafe-dca9047ef277,0,day,0,camera_traps/images/cct0208.jpg,596294c9-23d2-11e8-a6a3-ec086b02610b,596294c9-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2013-10-07 12:29:32,Justin Brown
cct0209,cct_location_072,701471b8-5567-11e8-bafe-dca9047ef277,1,day,0,camera_traps/images/cct0209.jpg,5954a9ad-23d2-11e8-a6a3-ec086b02610b,5954a9ad-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2013-10-07 12:29:33,Justin Brown
cct0210,cct_location_072,701471b8-5567-11e8-bafe-dca9047ef277,2,day,0,camera_traps/images/cct0210.jpg,5954a99c-23d2-11e8-a6a3-ec086b02610b,5954a99c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2013-10-07 12:29:34,Justin Brown
cct0211,cct_location_072,70147211-5567-11e8-819c-dca9047ef277,0,day,0,camera_traps/images/cct0211.jpg,59518ecc-23d2-11e8-a6a3-ec086b02610b,59518ecc-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2013-10-08 09:38:21,Justin Brown
cct0212,cct_location_072,70147211-5567-11e8-819c-dca9047ef277,1,day,0,camera_traps/images/cct0212.jpg,595f7a11-23d2-11e8-a6a3-ec086b02610b,595f7a11-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2013-10-08 09:38:22,Justin Brown
cct0213,cct_location_072,70147211-5567-11e8-819c-dca9047ef277,2,day,0,camera_traps/images/cct0213.jpg,5951914c-23d2-11e8-a6a3-ec086b02610b,5951914c-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2013-10-08 09:38:23,Justin Brown
cct0214,cct_location_072,7014745e-5567-11e8-aadd-dca9047ef277,0,night,0,camera_traps/images/cct0214.jpg,595c68ca-23d2-11e8-a6a3-ec086b02610b,595c68ca-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-17 22:25:34,Justin Brown
cct0215,cct_location_072,7014745e-5567-11e8-aadd-dca9047ef277,1,night,0,camera_traps/images/cct0215.jpg,594cea71-23d2-11e8-a6a3-ec086b02610b,594cea71-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-17 22:25:36,Justin Brown
cct0216,cct_location_072,7014745e-5567-11e8-aadd-dca9047ef277,2,night,0,camera_traps/images/cct0216.jpg,595ded09-23d2-11e8-a6a3-ec086b02610b,595ded09-23d2-11e8-a6a3-ec086b02610b.jpg,empty,2014-08-17 22:25:37,Justin Brown
